from	to	weight
C1QTNF1	hsa-mir-452.MIMAT0001635	0.390872
C1QTNF1	hsa-mir-452.MIMAT0001636	0.378932
C1QTNF1	hsa-mir-652.MIMAT0003322	0.402447
C1QTNF2	hsa-mir-141.MIMAT0000432	0.306575
C1QTNF2	hsa-mir-141.MIMAT0004598	0.329708
C1QTNF2	hsa-mir-200a.MIMAT0001620	0.29208
C1QTNF7	hsa-mir-139.MIMAT0000250	0.315463
C1QTNF7	hsa-mir-141.MIMAT0000432	0.32033
C1QTNF7	hsa-mir-141.MIMAT0004598	0.338991
C1QTNF7	hsa-mir-193b.MIMAT0002819	0.321302
C1QTNF7	hsa-mir-200a.MIMAT0000682	0.356471
C1QTNF7	hsa-mir-200a.MIMAT0001620	0.326927
C1QTNF7	hsa-mir-200b.MIMAT0000318	0.333994
C1QTNF7	hsa-mir-200c.MIMAT0000617	0.312726
C1QTNF7	hsa-mir-200c.MIMAT0004657	0.308452
C1QTNF7	hsa-mir-215.MIMAT0000272	0.286626
C1QTNF7	hsa-mir-224.MIMAT0000281	0.325669
C1QTNF7	hsa-mir-224.MIMAT0009198	0.288231
C1QTNF7	hsa-mir-335.MIMAT0004703	0.317619
C1QTNF7	hsa-mir-378a.MIMAT0000731	0.310837
C1QTNF7	hsa-mir-429.MIMAT0001536	0.301015
C1QTNF7	hsa-mir-452.MIMAT0001635	0.331117
C1QTNF7	hsa-mir-452.MIMAT0001636	0.299538
C1QTNF7	hsa-mir-652.MIMAT0003322	0.327142
C20orf11	hsa-mir-139.MIMAT0000250	0.321338
C20orf11	hsa-mir-141.MIMAT0004598	0.307821
C20orf11	hsa-mir-193b.MIMAT0002819	0.333611
C20orf11	hsa-mir-193b.MIMAT0004767	0.295551
C20orf11	hsa-mir-200b.MIMAT0000318	0.287609
C20orf11	hsa-mir-215.MIMAT0000272	0.29184
C20orf11	hsa-mir-224.MIMAT0000281	0.347688
C20orf11	hsa-mir-224.MIMAT0009198	0.322073
C20orf11	hsa-mir-22.MIMAT0000077	0.341653
C20orf11	hsa-mir-22.MIMAT0004495	0.348172
C20orf11	hsa-mir-378a.MIMAT0000731	0.3016
C20orf11	hsa-mir-378a.MIMAT0000732	0.32853
C20orf11	hsa-mir-452.MIMAT0001635	0.374134
C20orf11	hsa-mir-452.MIMAT0001636	0.319001
C20orf11	hsa-mir-652.MIMAT0003322	0.324467
C20orf12	hsa-mir-141.MIMAT0000432	0.400182
C20orf12	hsa-mir-141.MIMAT0004598	0.388559
C20orf12	hsa-mir-148a.MIMAT0000243	0.292196
C20orf12	hsa-mir-200a.MIMAT0000682	0.369321
C20orf12	hsa-mir-200a.MIMAT0001620	0.334063
C20orf12	hsa-mir-200b.MIMAT0000318	0.388681
C20orf12	hsa-mir-200c.MIMAT0000617	0.338162
C20orf12	hsa-mir-200c.MIMAT0004657	0.303559
C20orf12	hsa-mir-203a.MIMAT0000264	0.319182
C20orf12	hsa-mir-205.MIMAT0009197	0.303142
C20orf12	hsa-mir-22.MIMAT0000077	0.331775
C20orf12	hsa-mir-31.MIMAT0000089	0.287527
C20orf12	hsa-mir-378a.MIMAT0000731	0.292086
C20orf12	hsa-mir-378a.MIMAT0000732	0.300439
C20orf12	hsa-mir-429.MIMAT0001536	0.304968
C20orf132	hsa-mir-141.MIMAT0000432	0.301637
C20orf132	hsa-mir-193b.MIMAT0004767	0.289863
C20orf132	hsa-mir-200a.MIMAT0000682	0.300647
C20orf132	hsa-mir-200b.MIMAT0000318	0.297967
C20orf132	hsa-mir-224.MIMAT0000281	0.293322
C20orf132	hsa-mir-378a.MIMAT0000731	0.377058
C20orf132	hsa-mir-378a.MIMAT0000732	0.35847
C20orf132	hsa-mir-378c.MIMAT0016847	0.295604
C20orf132	hsa-mir-652.MIMAT0003322	0.300757
C20orf151	hsa-mir-135b.MIMAT0000758	0.290985
C20orf151	hsa-mir-141.MIMAT0000432	0.400113
C20orf151	hsa-mir-141.MIMAT0004598	0.353079
C20orf151	hsa-mir-196a.MIMAT0000226	0.297192
C20orf151	hsa-mir-200a.MIMAT0000682	0.386366
C20orf151	hsa-mir-200a.MIMAT0001620	0.33831
C20orf151	hsa-mir-200b.MIMAT0000318	0.357743
C20orf151	hsa-mir-200b.MIMAT0004571	0.30075
C20orf151	hsa-mir-200c.MIMAT0000617	0.323003
C20orf151	hsa-mir-200c.MIMAT0004657	0.314854
C20orf151	hsa-mir-378a.MIMAT0000731	0.285826
C20orf151	hsa-mir-429.MIMAT0001536	0.358993
C20orf160	hsa-mir-139.MIMAT0000250	0.328577
C20orf160	hsa-mir-141.MIMAT0000432	0.304363
C20orf160	hsa-mir-141.MIMAT0004598	0.335542
C20orf160	hsa-mir-200a.MIMAT0000682	0.313845
C20orf160	hsa-mir-200a.MIMAT0001620	0.325575
C20orf160	hsa-mir-200b.MIMAT0000318	0.293428
C20orf160	hsa-mir-224.MIMAT0000281	0.33037
C20orf160	hsa-mir-224.MIMAT0009198	0.286176
C20orf160	hsa-mir-452.MIMAT0001635	0.322513
C20orf3	hsa-mir-224.MIMAT0000281	0.314236
C20orf3	hsa-mir-652.MIMAT0003322	0.295432
C20orf30	hsa-mir-141.MIMAT0000432	0.287719
C20orf30	hsa-mir-141.MIMAT0004598	0.28645
C20orf30	hsa-mir-196a.MIMAT0000226	0.286924
C20orf30	hsa-mir-200a.MIMAT0000682	0.314453
C20orf30	hsa-mir-378a.MIMAT0000731	0.303239
C20orf72	hsa-mir-133a.MIMAT0000427	0.286764
C20orf72	hsa-mir-139.MIMAT0000250	0.289482
C20orf72	hsa-mir-141.MIMAT0000432	0.392745
C20orf72	hsa-mir-141.MIMAT0004598	0.390841
C20orf72	hsa-mir-193b.MIMAT0002819	0.300529
C20orf72	hsa-mir-193b.MIMAT0004767	0.339802
C20orf72	hsa-mir-200a.MIMAT0000682	0.402038
C20orf72	hsa-mir-200a.MIMAT0001620	0.371092
C20orf72	hsa-mir-200b.MIMAT0000318	0.378238
C20orf72	hsa-mir-200b.MIMAT0004571	0.312595
C20orf72	hsa-mir-200c.MIMAT0000617	0.380494
C20orf72	hsa-mir-200c.MIMAT0004657	0.316948
C20orf72	hsa-mir-203a.MIMAT0000264	0.33934
C20orf72	hsa-mir-215.MIMAT0000272	0.296393
C20orf72	hsa-mir-224.MIMAT0000281	0.318088
C20orf72	hsa-mir-224.MIMAT0009198	0.294658
C20orf72	hsa-mir-22.MIMAT0000077	0.341741
C20orf72	hsa-mir-31.MIMAT0000089	0.30288
C20orf72	hsa-mir-31.MIMAT0004504	0.301528
C20orf72	hsa-mir-378a.MIMAT0000731	0.313492
C20orf72	hsa-mir-378a.MIMAT0000732	0.32415
C20orf72	hsa-mir-429.MIMAT0001536	0.308365
C20orf72	hsa-mir-452.MIMAT0001635	0.303652
C20orf72	hsa-mir-486.MIMAT0002177	0.315587
C20orf72	hsa-mir-652.MIMAT0003322	0.317913
C20orf96	hsa-mir-133a.MIMAT0000427	0.29104
C20orf96	hsa-mir-141.MIMAT0000432	0.325638
C20orf96	hsa-mir-141.MIMAT0004598	0.33858
C20orf96	hsa-mir-196a.MIMAT0000226	0.331478
C20orf96	hsa-mir-200a.MIMAT0000682	0.347376
C20orf96	hsa-mir-200a.MIMAT0001620	0.309376
C20orf96	hsa-mir-200b.MIMAT0000318	0.340566
C20orf96	hsa-mir-200c.MIMAT0000617	0.317547
C20orf96	hsa-mir-200c.MIMAT0004657	0.29564
C20orf96	hsa-mir-203a.MIMAT0000264	0.317888
C21orf33	hsa-mir-193b.MIMAT0004767	0.314674
C21orf67	hsa-mir-200a.MIMAT0000682	0.295942
C21orf82	hsa-mir-141.MIMAT0000432	0.339618
C21orf82	hsa-mir-141.MIMAT0004598	0.352386
C21orf82	hsa-mir-193b.MIMAT0002819	0.31107
C21orf82	hsa-mir-200a.MIMAT0000682	0.396327
C21orf82	hsa-mir-200a.MIMAT0001620	0.354712
C21orf82	hsa-mir-200b.MIMAT0000318	0.364992
C21orf82	hsa-mir-200b.MIMAT0004571	0.29401
C21orf82	hsa-mir-200c.MIMAT0000617	0.337334
C21orf82	hsa-mir-200c.MIMAT0004657	0.327301
C21orf82	hsa-mir-22.MIMAT0000077	0.302498
C21orf82	hsa-mir-378a.MIMAT0000731	0.295604
C21orf82	hsa-mir-429.MIMAT0001536	0.307772
C21orf88	hsa-mir-141.MIMAT0000432	0.30068
C21orf88	hsa-mir-141.MIMAT0004598	0.291727
C21orf88	hsa-mir-200a.MIMAT0000682	0.340719
C21orf88	hsa-mir-200b.MIMAT0000318	0.306275
C22orf23	hsa-mir-141.MIMAT0000432	0.368766
C22orf23	hsa-mir-141.MIMAT0004598	0.344329
C22orf23	hsa-mir-148a.MIMAT0004549	0.295217
C22orf23	hsa-mir-193b.MIMAT0004767	0.298026
C22orf23	hsa-mir-200a.MIMAT0000682	0.359334
C22orf23	hsa-mir-200a.MIMAT0001620	0.306235
C22orf23	hsa-mir-200b.MIMAT0000318	0.339176
C22orf23	hsa-mir-200c.MIMAT0000617	0.303898
C22orf23	hsa-mir-200c.MIMAT0004657	0.331208
C22orf25	hsa-mir-141.MIMAT0000432	0.291118
C22orf25	hsa-mir-141.MIMAT0004598	0.30662
C22orf25	hsa-mir-193b.MIMAT0004767	0.324326
C22orf25	hsa-mir-200a.MIMAT0000682	0.292353
C22orf25	hsa-mir-200b.MIMAT0000318	0.291851
C22orf25	hsa-mir-203a.MIMAT0000264	0.291755
C22orf25	hsa-mir-224.MIMAT0000281	0.312647
C22orf25	hsa-mir-22.MIMAT0000077	0.364288
C22orf25	hsa-mir-652.MIMAT0003322	0.327722
C22orf29	hsa-mir-141.MIMAT0004598	0.294115
C22orf36	hsa-mir-141.MIMAT0000432	0.315338
C22orf36	hsa-mir-200a.MIMAT0000682	0.307284
C22orf36	hsa-mir-200b.MIMAT0000318	0.298662
C22orf36	hsa-mir-200c.MIMAT0004657	0.286664
C22orf36	hsa-mir-429.MIMAT0001536	0.310983
C22orf39	hsa-mir-141.MIMAT0000432	0.303007
C22orf39	hsa-mir-141.MIMAT0004598	0.289789
C22orf39	hsa-mir-200a.MIMAT0000682	0.362987
C22orf39	hsa-mir-200a.MIMAT0001620	0.321435
C22orf39	hsa-mir-200b.MIMAT0000318	0.366128
C22orf39	hsa-mir-200c.MIMAT0000617	0.345435
C22orf39	hsa-mir-200c.MIMAT0004657	0.305867
C22orf39	hsa-mir-342.MIMAT0000753	0.313499
C22orf39	hsa-mir-378a.MIMAT0000731	0.325663
C22orf39	hsa-mir-652.MIMAT0003322	0.305243
C2CD2	hsa-mir-139.MIMAT0000250	0.356978
C2CD2	hsa-mir-141.MIMAT0000432	0.296641
C2CD2	hsa-mir-193a.MIMAT0004614	0.342427
C2CD2	hsa-mir-193b.MIMAT0002819	0.33233
C2CD2	hsa-mir-193b.MIMAT0004767	0.290643
C2CD2	hsa-mir-200a.MIMAT0000682	0.314501
C2CD2	hsa-mir-200b.MIMAT0000318	0.308291
C2CD2	hsa-mir-215.MIMAT0000272	0.394708
C2CD2	hsa-mir-224.MIMAT0000281	0.443685
C2CD2	hsa-mir-224.MIMAT0009198	0.378203
C2CD2	hsa-mir-22.MIMAT0000077	0.369578
C2CD2	hsa-mir-335.MIMAT0004703	0.425477
C2CD2	hsa-mir-378a.MIMAT0000731	0.398881
C2CD2	hsa-mir-378a.MIMAT0000732	0.335095
C2CD2	hsa-mir-452.MIMAT0001635	0.445057
C2CD2	hsa-mir-452.MIMAT0001636	0.396122
C2CD2	hsa-mir-652.MIMAT0003322	0.404899
C2CD2	hsa-mir-891a.MIMAT0004902	0.302564
C2CD3	hsa-mir-141.MIMAT0000432	0.287225
C2CD3	hsa-mir-141.MIMAT0004598	0.335268
C2CD3	hsa-mir-200a.MIMAT0001620	0.324217
C2CD3	hsa-mir-203a.MIMAT0000264	0.332802
C2CD4B	hsa-mir-27a.MIMAT0004501	0.292986
C2orf15	hsa-mir-139.MIMAT0000250	0.305009
C2orf15	hsa-mir-141.MIMAT0000432	0.389877
C2orf15	hsa-mir-141.MIMAT0004598	0.378518
C2orf15	hsa-mir-193b.MIMAT0002819	0.289715
C2orf15	hsa-mir-193b.MIMAT0004767	0.313813
C2orf15	hsa-mir-200a.MIMAT0000682	0.381135
C2orf15	hsa-mir-200a.MIMAT0001620	0.344316
C2orf15	hsa-mir-200b.MIMAT0000318	0.371016
C2orf15	hsa-mir-200b.MIMAT0004571	0.315571
C2orf15	hsa-mir-200c.MIMAT0000617	0.343926
C2orf15	hsa-mir-200c.MIMAT0004657	0.299563
C2orf15	hsa-mir-203a.MIMAT0000264	0.319642
C2orf15	hsa-mir-205.MIMAT0000266	0.286708
C2orf15	hsa-mir-215.MIMAT0000272	0.328675
C2orf15	hsa-mir-224.MIMAT0000281	0.302281
C2orf15	hsa-mir-22.MIMAT0000077	0.359025
C2orf15	hsa-mir-31.MIMAT0000089	0.312658
C2orf15	hsa-mir-378a.MIMAT0000731	0.298919
C2orf15	hsa-mir-378a.MIMAT0000732	0.300061
C2orf15	hsa-mir-429.MIMAT0001536	0.295207
C2orf15	hsa-mir-452.MIMAT0001635	0.310497
C2orf15	hsa-mir-486.MIMAT0002177	0.297913
C2orf15	hsa-mir-652.MIMAT0003322	0.287505
C2orf24	hsa-mir-193b.MIMAT0004767	0.337608
C2orf24	hsa-mir-652.MIMAT0003322	0.289313
C2orf60	hsa-mir-193b.MIMAT0004767	0.309518
C2orf60	hsa-mir-203a.MIMAT0000264	0.293962
C2orf60	hsa-mir-486.MIMAT0002177	0.315515
C2orf63	hsa-mir-141.MIMAT0000432	0.300561
C2orf63	hsa-mir-141.MIMAT0004598	0.309495
C2orf63	hsa-mir-200a.MIMAT0000682	0.30889
C2orf63	hsa-mir-200a.MIMAT0001620	0.310254
C2orf63	hsa-mir-200b.MIMAT0000318	0.339485
C2orf63	hsa-mir-200c.MIMAT0000617	0.32193
C2orf63	hsa-mir-200c.MIMAT0004657	0.286173
C2orf7	hsa-mir-193b.MIMAT0004767	0.347648
C2orf7	hsa-mir-200a.MIMAT0000682	0.28623
C2orf7	hsa-mir-200b.MIMAT0000318	0.293232
C2orf7	hsa-mir-200c.MIMAT0000617	0.288154
C2orf7	hsa-mir-215.MIMAT0000272	0.290635
C2orf7	hsa-mir-224.MIMAT0000281	0.30687
C2orf7	hsa-mir-652.MIMAT0003322	0.328033
C2orf72	hsa-mir-141.MIMAT0000432	0.294534
C2orf72	hsa-mir-200b.MIMAT0000318	0.300269
C2orf72	hsa-mir-203a.MIMAT0000264	0.287643
C2orf77	hsa-mir-27a.MIMAT0004501	0.327176
C2orf89	hsa-mir-200a.MIMAT0000682	0.293683
C2orf89	hsa-mir-200b.MIMAT0000318	0.317571
C2orf89	hsa-mir-200c.MIMAT0000617	0.295121
C3orf14	hsa-mir-193b.MIMAT0004767	0.290756
C3orf14	hsa-mir-200b.MIMAT0000318	0.314184
C3orf14	hsa-mir-200c.MIMAT0000617	0.294985
C3orf14	hsa-mir-203a.MIMAT0000264	0.289057
C3orf15	hsa-mir-141.MIMAT0000432	0.310299
C3orf15	hsa-mir-141.MIMAT0004598	0.346991
C3orf15	hsa-mir-200a.MIMAT0000682	0.325855
C3orf15	hsa-mir-200a.MIMAT0001620	0.307181
C3orf15	hsa-mir-200b.MIMAT0000318	0.368861
C3orf15	hsa-mir-200b.MIMAT0004571	0.287985
C3orf15	hsa-mir-200c.MIMAT0000617	0.35664
C3orf15	hsa-mir-203a.MIMAT0000264	0.297798
C3orf52	hsa-mir-200a.MIMAT0001620	0.338977
C3orf52	hsa-mir-200b.MIMAT0000318	0.292811
C3orf52	hsa-mir-200c.MIMAT0000617	0.28975
C3orf52	hsa-mir-203a.MIMAT0000264	0.291852
C3orf55	hsa-mir-139.MIMAT0000250	0.325363
C3orf55	hsa-mir-141.MIMAT0000432	0.31302
C3orf55	hsa-mir-141.MIMAT0004598	0.290456
C3orf55	hsa-mir-193a.MIMAT0004614	0.307011
C3orf55	hsa-mir-193b.MIMAT0002819	0.294853
C3orf55	hsa-mir-193b.MIMAT0004767	0.304891
C3orf55	hsa-mir-196a.MIMAT0000226	0.308418
C3orf55	hsa-mir-200a.MIMAT0000682	0.329819
C3orf55	hsa-mir-200b.MIMAT0000318	0.306306
C3orf55	hsa-mir-215.MIMAT0000272	0.331508
C3orf55	hsa-mir-224.MIMAT0000281	0.376209
C3orf55	hsa-mir-224.MIMAT0009198	0.31209
C3orf55	hsa-mir-335.MIMAT0004703	0.358811
C3orf55	hsa-mir-378a.MIMAT0000731	0.393346
C3orf55	hsa-mir-378a.MIMAT0000732	0.366948
C3orf55	hsa-mir-378c.MIMAT0016847	0.294979
C3orf55	hsa-mir-429.MIMAT0001536	0.313171
C3orf55	hsa-mir-452.MIMAT0001635	0.378266
C3orf55	hsa-mir-452.MIMAT0001636	0.304426
C3orf55	hsa-mir-652.MIMAT0003322	0.357099
C4orf23	hsa-mir-141.MIMAT0000432	0.307074
C4orf39	hsa-mir-141.MIMAT0004598	0.291701
C5orf23	hsa-mir-224.MIMAT0000281	0.38072
C5orf23	hsa-mir-224.MIMAT0009198	0.345067
C5orf23	hsa-mir-22.MIMAT0000077	0.357651
C5orf23	hsa-mir-22.MIMAT0004495	0.307809
C5orf23	hsa-mir-29b-2.MIMAT0004515	0.307698
C5orf23	hsa-mir-335.MIMAT0004703	0.353193
C5orf23	hsa-mir-365a.MIMAT0000710	0.364443
C5orf23	hsa-mir-452.MIMAT0001635	0.451515
C5orf23	hsa-mir-452.MIMAT0001636	0.38484
C5orf23	hsa-mir-652.MIMAT0003322	0.297391
C5orf28	hsa-mir-148a.MIMAT0004549	0.289467
C5orf28	hsa-mir-193b.MIMAT0004767	0.346348
C5orf32	hsa-mir-133a.MIMAT0000427	0.307175
C5orf32	hsa-mir-139.MIMAT0000250	0.318103
C5orf32	hsa-mir-139.MIMAT0004552	0.288015
C5orf32	hsa-mir-141.MIMAT0000432	0.386614
C5orf32	hsa-mir-141.MIMAT0004598	0.429308
C5orf32	hsa-mir-148a.MIMAT0000243	0.3085
C5orf32	hsa-mir-193b.MIMAT0002819	0.347214
C5orf32	hsa-mir-193b.MIMAT0004767	0.340039
C5orf32	hsa-mir-196a.MIMAT0000226	0.321078
C5orf32	hsa-mir-200a.MIMAT0000682	0.392214
C5orf32	hsa-mir-200a.MIMAT0001620	0.358625
C5orf32	hsa-mir-200b.MIMAT0000318	0.360175
C5orf32	hsa-mir-200c.MIMAT0000617	0.309246
C5orf32	hsa-mir-203a.MIMAT0000264	0.330141
C5orf32	hsa-mir-224.MIMAT0000281	0.301822
C5orf32	hsa-mir-22.MIMAT0000077	0.342722
C5orf32	hsa-mir-22.MIMAT0004495	0.296646
C5orf32	hsa-mir-31.MIMAT0000089	0.294732
C5orf32	hsa-mir-378a.MIMAT0000731	0.32594
C5orf32	hsa-mir-378a.MIMAT0000732	0.317317
C5orf32	hsa-mir-452.MIMAT0001635	0.300282
C5orf32	hsa-mir-486.MIMAT0002177	0.336015
C5orf32	hsa-mir-652.MIMAT0003322	0.337201
C5orf34	hsa-mir-141.MIMAT0004598	0.299945
C5orf34	hsa-mir-193b.MIMAT0004767	0.299962
C5orf43	hsa-mir-193b.MIMAT0004767	0.289913
C5orf62	hsa-mir-139.MIMAT0000250	0.330908
C5orf62	hsa-mir-193a.MIMAT0004614	0.326106
C5orf62	hsa-mir-193b.MIMAT0002819	0.293758
C5orf62	hsa-mir-193b.MIMAT0004767	0.317222
C5orf62	hsa-mir-200a.MIMAT0001620	0.28981
C5orf62	hsa-mir-200b.MIMAT0000318	0.319161
C5orf62	hsa-mir-215.MIMAT0000272	0.288228
C5orf62	hsa-mir-224.MIMAT0000281	0.37377
C5orf62	hsa-mir-224.MIMAT0009198	0.303251
C5orf62	hsa-mir-335.MIMAT0004703	0.356069
C5orf62	hsa-mir-378a.MIMAT0000731	0.368383
C5orf62	hsa-mir-378a.MIMAT0000732	0.36134
C5orf62	hsa-mir-452.MIMAT0001635	0.302917
C5orf62	hsa-mir-652.MIMAT0003322	0.354874
C6	hsa-mir-141.MIMAT0000432	0.285936
C6	hsa-mir-200a.MIMAT0001620	0.293958
C6	hsa-mir-200b.MIMAT0000318	0.297522
C6orf106	hsa-mir-193b.MIMAT0002819	0.298658
C6orf106	hsa-mir-193b.MIMAT0004767	0.329546
C6orf106	hsa-mir-200a.MIMAT0000682	0.320379
C6orf106	hsa-mir-200a.MIMAT0001620	0.310451
C6orf106	hsa-mir-200b.MIMAT0000318	0.338262
C6orf106	hsa-mir-200b.MIMAT0004571	0.288297
C6orf106	hsa-mir-200c.MIMAT0000617	0.327046
C6orf106	hsa-mir-200c.MIMAT0004657	0.292113
C6orf106	hsa-mir-215.MIMAT0000272	0.306643
C6orf106	hsa-mir-224.MIMAT0000281	0.323706
C6orf106	hsa-mir-224.MIMAT0009198	0.315498
C6orf106	hsa-mir-22.MIMAT0000077	0.302631
C6orf106	hsa-mir-378a.MIMAT0000731	0.320814
C6orf106	hsa-mir-652.MIMAT0003322	0.345958
C6orf124	hsa-mir-141.MIMAT0000432	0.361207
C6orf124	hsa-mir-141.MIMAT0004598	0.369745
C6orf124	hsa-mir-193b.MIMAT0002819	0.29497
C6orf124	hsa-mir-200a.MIMAT0000682	0.377686
C6orf124	hsa-mir-200a.MIMAT0001620	0.34289
C6orf124	hsa-mir-200b.MIMAT0000318	0.375178
C6orf124	hsa-mir-200b.MIMAT0004571	0.322582
C6orf124	hsa-mir-200c.MIMAT0000617	0.373161
C6orf124	hsa-mir-200c.MIMAT0004657	0.331028
C6orf124	hsa-mir-22.MIMAT0000077	0.314658
C6orf132	hsa-mir-141.MIMAT0000432	0.308839
C6orf132	hsa-mir-141.MIMAT0004598	0.30173
C6orf132	hsa-mir-196a.MIMAT0000226	0.29808
C6orf132	hsa-mir-200a.MIMAT0000682	0.319466
C6orf132	hsa-mir-200a.MIMAT0001620	0.300829
C6orf132	hsa-mir-200b.MIMAT0000318	0.309262
C6orf132	hsa-mir-200c.MIMAT0000617	0.29268
C6orf134	hsa-mir-133a.MIMAT0000427	0.299503
C6orf134	hsa-mir-141.MIMAT0000432	0.36065
C6orf134	hsa-mir-141.MIMAT0004598	0.346977
C6orf134	hsa-mir-193b.MIMAT0002819	0.322248
C6orf134	hsa-mir-193b.MIMAT0004767	0.308074
C6orf134	hsa-mir-200a.MIMAT0000682	0.388387
C6orf134	hsa-mir-200a.MIMAT0001620	0.389965
C6orf134	hsa-mir-200b.MIMAT0000318	0.386154
C6orf134	hsa-mir-200b.MIMAT0004571	0.290593
C6orf134	hsa-mir-200c.MIMAT0000617	0.390696
C6orf134	hsa-mir-200c.MIMAT0004657	0.366572
C6orf134	hsa-mir-203a.MIMAT0000264	0.31721
C6orf134	hsa-mir-215.MIMAT0000272	0.30805
C6orf134	hsa-mir-224.MIMAT0000281	0.287207
C6orf134	hsa-mir-224.MIMAT0009198	0.303902
C6orf134	hsa-mir-22.MIMAT0000077	0.310838
C6orf134	hsa-mir-378a.MIMAT0000731	0.346452
C6orf134	hsa-mir-451a.MIMAT0001631	0.289666
C6orf134	hsa-mir-452.MIMAT0001635	0.304755
C6orf134	hsa-mir-486.MIMAT0002177	0.291815
C6orf134	hsa-mir-652.MIMAT0003322	0.287752
C6orf154	hsa-mir-196a.MIMAT0000226	0.299069
C6orf155	hsa-mir-141.MIMAT0000432	0.32024
C6orf155	hsa-mir-141.MIMAT0004598	0.353321
C6orf155	hsa-mir-193b.MIMAT0004767	0.292409
C6orf155	hsa-mir-200a.MIMAT0000682	0.315146
C6orf155	hsa-mir-200a.MIMAT0001620	0.326327
C6orf155	hsa-mir-200b.MIMAT0000318	0.324675
C6orf155	hsa-mir-200c.MIMAT0000617	0.306011
C6orf155	hsa-mir-203a.MIMAT0000264	0.337918
C6orf165	hsa-mir-200b.MIMAT0000318	0.286268
C6orf167	hsa-mir-141.MIMAT0004598	0.285956
C6orf168	hsa-mir-141.MIMAT0000432	0.348084
C6orf168	hsa-mir-141.MIMAT0004598	0.371961
C6orf168	hsa-mir-193b.MIMAT0002819	0.305185
C6orf168	hsa-mir-193b.MIMAT0004767	0.371767
C6orf168	hsa-mir-200a.MIMAT0000682	0.363728
C6orf168	hsa-mir-200a.MIMAT0001620	0.36403
C6orf168	hsa-mir-200b.MIMAT0000318	0.375997
C6orf168	hsa-mir-200b.MIMAT0004571	0.295735
C6orf168	hsa-mir-200c.MIMAT0000617	0.3823
C6orf168	hsa-mir-200c.MIMAT0004657	0.342837
C6orf168	hsa-mir-203a.MIMAT0000264	0.33247
C6orf168	hsa-mir-215.MIMAT0000272	0.3115
C6orf168	hsa-mir-224.MIMAT0000281	0.315365
C6orf168	hsa-mir-224.MIMAT0009198	0.309129
C6orf168	hsa-mir-22.MIMAT0000077	0.304312
C6orf168	hsa-mir-22.MIMAT0004495	0.291108
C6orf168	hsa-mir-378a.MIMAT0000731	0.324448
C6orf168	hsa-mir-378a.MIMAT0000732	0.30264
C6orf168	hsa-mir-652.MIMAT0003322	0.304846
C6orf170	hsa-mir-141.MIMAT0000432	0.351964
C6orf170	hsa-mir-141.MIMAT0004598	0.386557
C6orf170	hsa-mir-193b.MIMAT0002819	0.330286
C6orf170	hsa-mir-193b.MIMAT0004767	0.375468
C6orf170	hsa-mir-200a.MIMAT0000682	0.332019
C6orf170	hsa-mir-200a.MIMAT0001620	0.347822
C6orf170	hsa-mir-200b.MIMAT0000318	0.334455
C6orf170	hsa-mir-200c.MIMAT0000617	0.333137
C6orf170	hsa-mir-203a.MIMAT0000264	0.345195
C6orf170	hsa-mir-22.MIMAT0000077	0.325714
C6orf170	hsa-mir-31.MIMAT0000089	0.311519
C6orf170	hsa-mir-378a.MIMAT0000731	0.289885
C6orf170	hsa-mir-378a.MIMAT0000732	0.295818
C6orf170	hsa-mir-486.MIMAT0002177	0.326088
C6orf170	hsa-mir-652.MIMAT0003322	0.336203
C6orf64	hsa-mir-141.MIMAT0004598	0.331273
C6orf64	hsa-mir-193b.MIMAT0002819	0.286544
C6orf64	hsa-mir-193b.MIMAT0004767	0.340237
C6orf64	hsa-mir-200a.MIMAT0000682	0.300579
C6orf64	hsa-mir-200a.MIMAT0001620	0.308543
C6orf64	hsa-mir-200b.MIMAT0000318	0.327394
C6orf64	hsa-mir-200b.MIMAT0004571	0.289517
C6orf64	hsa-mir-200c.MIMAT0000617	0.323589
C6orf64	hsa-mir-200c.MIMAT0004657	0.29307
C6orf64	hsa-mir-224.MIMAT0000281	0.320609
C6orf64	hsa-mir-224.MIMAT0009198	0.306975
C6orf64	hsa-mir-22.MIMAT0000077	0.314152
C6orf64	hsa-mir-378a.MIMAT0000731	0.342754
C6orf64	hsa-mir-652.MIMAT0003322	0.31143
C7orf41	hsa-mir-139.MIMAT0000250	0.31882
C7orf41	hsa-mir-193a.MIMAT0004614	0.312567
C7orf41	hsa-mir-193b.MIMAT0002819	0.350779
C7orf41	hsa-mir-193b.MIMAT0004767	0.305928
C7orf41	hsa-mir-200a.MIMAT0000682	0.307949
C7orf41	hsa-mir-200b.MIMAT0000318	0.303303
C7orf41	hsa-mir-215.MIMAT0000272	0.354909
C7orf41	hsa-mir-224.MIMAT0000281	0.422645
C7orf41	hsa-mir-224.MIMAT0009198	0.363931
C7orf41	hsa-mir-22.MIMAT0000077	0.315758
C7orf41	hsa-mir-335.MIMAT0004703	0.403109
C7orf41	hsa-mir-365a.MIMAT0000710	0.364421
C7orf41	hsa-mir-378a.MIMAT0000731	0.41428
C7orf41	hsa-mir-378a.MIMAT0000732	0.346193
C7orf41	hsa-mir-378c.MIMAT0016847	0.298546
C7orf41	hsa-mir-452.MIMAT0001635	0.404387
C7orf41	hsa-mir-452.MIMAT0001636	0.357722
